mem_no,ord_no,ord_dt
1926,16617,2023-01-14
1926,16618,2023-01-13
1926,16619,2023-01-14
1927,16620,2023-01-08
1927,16621,2023-01-07
1928,16622,2023-01-25
1928,16623,2023-01-16
1928,16624,2023-01-20
1928,16625,2023-01-20
1928,16626,2023-01-26
1928,16627,2023-01-31
1928,16628,2023-01-18
1928,16629,2023-01-16
1928,16630,2023-01-13
1929,16631,2023-01-24
1929,16632,2023-01-20
1929,16633,2023-01-06
1930,16634,2023-01-14
1930,16635,2023-01-16
1930,16636,2023-01-14
1931,16637,2023-01-04
1931,16638,2023-01-08
1932,16639,2023-01-28
1932,16640,2023-01-16
1932,16641,2023-01-23
1932,16642,2023-01-09
1932,16643,2023-01-09
1932,16644,2023-01-21
1932,16645,2023-01-26
1932,16646,2023-01-05
1932,16647,2023-01-08
1932,16648,2023-01-14
1932,16649,2023-01-13
1932,16650,2023-01-24
1933,16651,2023-01-23
1933,16652,2023-01-19
1934,16653,2023-01-21
1934,16654,2023-01-18
1934,16655,2023-01-07
1935,16656,2023-01-01
1935,16657,2023-01-09
1935,16658,2023-01-05
1935,16659,2023-01-14
1935,16660,2023-01-10
1936,16661,2023-01-15
1936,16662,2023-01-23
1936,16663,2023-01-20
1936,16664,2023-01-15
1937,16665,2023-01-25
1937,16666,2023-01-31
1937,16667,2023-01-31
1937,16668,2023-01-18
1937,16669,2023-01-29
1937,16670,2023-01-10
1937,16671,2023-01-27
1937,16672,2023-01-13
1937,16673,2023-01-02
1938,16674,2023-01-30
1938,16675,2023-01-12
1938,16676,2023-01-07
1939,16677,2023-01-30
1939,16678,2023-01-25
1939,16679,2023-01-01
1939,16680,2023-01-10
1939,16681,2023-01-06
1939,16682,2023-01-24
1939,16683,2023-01-24
1940,16684,2023-01-16
1940,16685,2023-01-30
1940,16686,2023-01-08
1940,16687,2023-01-18
1940,16688,2023-01-18
1940,16689,2023-01-12
1940,16690,2023-01-13
1941,16691,2023-01-22
1942,16692,2023-01-12
1942,16693,2023-01-25
1942,16694,2023-01-08
1943,16695,2023-01-30
1943,16696,2023-01-15
1943,16697,2023-01-05
1943,16698,2023-01-24
1943,16699,2023-01-24
1943,16700,2023-01-09
1943,16701,2023-01-16
1944,16702,2023-01-27
1945,16703,2023-01-25
1945,16704,2023-01-25
1945,16705,2023-01-30
1945,16706,2023-01-03
1945,16707,2023-01-17
1945,16708,2023-01-25
1945,16709,2023-01-20
1945,16710,2023-01-20
1945,16711,2023-01-31
1945,16712,2023-01-06
1945,16713,2023-01-07
1946,16714,2023-01-28
1946,16715,2023-01-05
1946,16716,2023-01-05
1946,16717,2023-01-13
1947,16718,2023-01-15
1947,16719,2023-01-21
1947,16720,2023-01-22
1947,16721,2023-01-13
1947,16722,2023-01-13
1948,16723,2023-01-14
1948,16724,2023-01-09
1948,16725,2023-01-06
1948,16726,2023-01-14
1949,16727,2023-01-04
1949,16728,2023-01-27
1950,16729,2023-01-11
1951,16730,2023-01-31
1951,16731,2023-01-31
1951,16732,2023-01-05
1952,16733,2023-01-25
1952,16734,2023-01-31
1952,16735,2023-01-16
1953,16736,2023-01-01
1953,16737,2023-01-19
1954,16738,2023-01-25
1954,16739,2023-01-09
1954,16740,2023-01-26
1954,16741,2023-01-28
1954,16742,2023-01-10
1955,16743,2023-01-16
1955,16744,2023-01-16
1955,16745,2023-01-16
1955,16746,2023-01-17
1955,16747,2023-01-29
1955,16748,2023-01-29
1955,16749,2023-01-22
1955,16750,2023-01-29
1956,16751,2023-01-22
1956,16752,2023-01-13
1957,16753,2023-01-10
1958,16754,2023-01-12
1958,16755,2023-01-12
1958,16756,2023-01-10
1959,16757,2023-01-30
1959,16758,2023-01-11
1959,16759,2023-01-14
1959,16760,2023-01-25
1959,16761,2023-01-25
1959,16762,2023-01-06
1959,16763,2023-01-16
1959,16764,2023-01-04
1959,16765,2023-01-27
1959,16766,2023-01-27
1959,16767,2023-01-03
1959,16768,2023-01-03
1959,16769,2023-01-31
1959,16770,2023-01-17
1959,16771,2023-01-08
1959,16772,2023-01-12
1959,16773,2023-01-23
1959,16774,2023-01-02
1959,16775,2023-01-18
1959,16776,2023-01-26
1959,16777,2023-01-17
1959,16778,2023-01-17
1959,16779,2023-01-17
1959,16780,2023-01-07
1959,16781,2023-01-19
1959,16782,2023-01-13
1960,16783,2023-01-03
1960,16784,2023-01-23
1961,16785,2023-01-04
1961,16786,2023-01-22
1961,16787,2023-01-19
1961,16788,2023-01-05
1961,16789,2023-01-08
1961,16790,2023-01-08
1961,16791,2023-01-07
1961,16792,2023-01-29
1961,16793,2023-01-15
1961,16794,2023-01-27
1961,16795,2023-01-24
1961,16796,2023-01-02
1961,16797,2023-01-02
1962,16798,2023-01-23
1962,16799,2023-01-23
1962,16800,2023-01-28
1962,16801,2023-01-27
1963,16802,2023-01-15
1964,16803,2023-01-11
1964,16804,2023-01-04
1964,16805,2023-01-21
1965,16806,2023-01-25
1965,16807,2023-01-26
1965,16808,2023-01-26
1965,16809,2023-01-26
1965,16810,2023-01-26
1965,16811,2023-01-18
1965,16812,2023-01-15
1966,16813,2023-01-08
1967,16814,2023-01-08
1968,16815,2023-01-09
1968,16816,2023-01-02
1969,16817,2023-01-23
1969,16818,2023-01-12
1969,16819,2023-01-12
1969,16820,2023-01-12
1969,16821,2023-01-07
1969,16822,2023-01-29
1969,16823,2023-01-29
1970,16824,2023-01-21
1970,16825,2023-01-06
1971,16826,2023-01-30
1971,16827,2023-01-11
1971,16828,2023-01-15
1971,16829,2023-01-25
1971,16830,2023-01-25
1971,16831,2023-01-27
1971,16832,2023-01-23
1971,16833,2023-01-08
1971,16834,2023-01-04
1971,16835,2023-01-20
1971,16836,2023-01-25
1971,16837,2023-01-09
1971,16838,2023-01-21
1971,16839,2023-01-31
1971,16840,2023-01-29
1971,16841,2023-01-01
1971,16842,2023-01-06
1971,16843,2023-01-22
1971,16844,2023-01-19
1971,16845,2023-01-24
1971,16846,2023-01-02
1971,16847,2023-01-13
1972,16848,2023-01-30
1972,16849,2023-01-23
1972,16850,2023-01-23
1972,16851,2023-01-31
1972,16852,2023-01-29
1972,16853,2023-01-07
1972,16854,2023-01-29
1972,16855,2023-01-15
1973,16856,2023-01-14
1974,16857,2023-01-24
1974,16858,2023-01-01
1975,16859,2023-01-24
1975,16860,2023-01-09
1975,16861,2023-01-01
1975,16862,2023-01-06
1975,16863,2023-01-02
1976,16864,2023-01-17
1976,16865,2023-01-23
1976,16866,2023-01-14
1977,16867,2023-01-17
1978,16868,2023-01-11
1978,16869,2023-01-30
1978,16870,2023-01-05
1978,16871,2023-01-03
1978,16872,2023-01-17
1978,16873,2023-01-12
1978,16874,2023-01-18
1978,16875,2023-01-18
1978,16876,2023-01-17
1978,16877,2023-01-06
1978,16878,2023-01-06
1979,16879,2023-01-06
1980,16880,2023-01-17
1981,16881,2023-01-11
1981,16882,2023-01-11
1981,16883,2023-01-16
1981,16884,2023-01-06
1981,16885,2023-01-05
1981,16886,2023-01-19
1981,16887,2023-01-03
1982,16888,2023-01-26
1983,16889,2023-01-20
1984,16890,2023-01-17
1984,16891,2023-01-29
1985,16892,2023-01-30
1985,16893,2023-01-28
1985,16894,2023-01-23
1985,16895,2023-01-04
1985,16896,2023-01-04
1985,16897,2023-01-03
1985,16898,2023-01-16
1985,16899,2023-01-01
1985,16900,2023-01-09
1985,16901,2023-01-21
1985,16902,2023-01-12
1985,16903,2023-01-05
1985,16904,2023-01-07
1985,16905,2023-01-08
1985,16906,2023-01-28
1985,16907,2023-01-01
1985,16908,2023-01-01
1985,16909,2023-01-06
1985,16910,2023-01-10
1985,16911,2023-01-15
1985,16912,2023-01-19
1985,16913,2023-01-02
1986,16914,2023-01-02
1986,16915,2023-01-24
1987,16916,2023-01-28
1987,16917,2023-01-28
1988,16918,2023-01-01
1988,16919,2023-01-13
1989,16920,2023-01-08
1990,16921,2023-01-30
1990,16922,2023-01-09
1990,16923,2023-01-04
1990,16924,2023-01-25
1990,16925,2023-01-19
1990,16926,2023-01-26
1990,16927,2023-01-29
1990,16928,2023-01-07
1990,16929,2023-01-15
1990,16930,2023-01-13
1991,16931,2023-01-30
1991,16932,2023-01-11
1991,16933,2023-01-12
1991,16934,2023-01-10
1991,16935,2023-01-06
1991,16936,2023-01-27
1992,16937,2023-01-04
1992,16938,2023-01-08
1992,16939,2023-01-09
1992,16940,2023-01-07
1992,16941,2023-01-15
1992,16942,2023-01-19
1992,16943,2023-01-19
1992,16944,2023-01-02
1993,16945,2023-01-06
1993,16946,2023-01-24
1993,16947,2023-01-24
1993,16948,2023-01-03
1993,16949,2023-01-08
1993,16950,2023-01-04
1993,16951,2023-01-23
1993,16952,2023-01-18
1993,16953,2023-01-15
1993,16954,2023-01-22
1993,16955,2023-01-10
1993,16956,2023-01-14
1993,16957,2023-01-27
1994,16958,2023-01-31
1994,16959,2023-01-09
1995,16960,2023-01-11
1995,16961,2023-01-06
1995,16962,2023-01-17
1995,16963,2023-01-21
1995,16964,2023-01-28
1996,16965,2023-01-21
1996,16966,2023-01-20
1997,16967,2023-01-14
1998,16968,2023-01-23
1999,16969,2023-01-14
2000,16970,2023-01-26
2000,16971,2023-01-13
2000,16972,2023-01-18
