mem_no,ord_no,ord_dt
1673,18799,2023-02-10
1673,18800,2023-01-17
1673,18801,2023-02-10
1673,18802,2023-03-05
1673,18803,2023-03-14
1673,18804,2023-03-08
1673,18805,2023-01-08
1673,18806,2023-01-31
1673,18807,2023-01-31
1673,18808,2023-01-15
1703,18809,2023-02-27
1703,18810,2023-01-21
1703,18811,2023-03-11
1703,18812,2023-03-12
1703,18813,2023-02-22
1703,18814,2023-03-14
1703,18815,2023-01-20
1703,18816,2023-02-15
1703,18817,2023-03-17
1703,18818,2023-01-27
1703,18819,2023-01-07
1703,18820,2023-03-27
1703,18821,2023-01-18
1703,18822,2023-01-24
1703,18823,2023-03-27
1703,18824,2023-01-05
1703,18825,2023-03-24
1703,18826,2023-03-08
1703,18827,2023-03-19
1703,18828,2023-03-11
1102,18829,2023-01-14
1102,18830,2023-01-22
1102,18831,2023-01-02
1102,18832,2023-03-12
1415,18833,2023-03-06
1415,18834,2023-01-25
1496,18835,2023-02-06
1496,18836,2023-01-08
1957,18837,2023-01-15
1957,18838,2023-03-18
1957,18839,2023-02-28
1957,18840,2023-02-28
1957,18841,2023-01-06
1957,18842,2023-01-28
1957,18843,2023-03-17
1957,18844,2023-02-05
1957,18845,2023-01-16
1957,18846,2023-03-23
1957,18847,2023-03-07
1957,18848,2023-02-16
1957,18849,2023-02-01
1957,18850,2023-03-01
1957,18851,2023-03-11
1957,18852,2023-03-21
1957,18853,2023-01-29
1957,18854,2023-02-26
1957,18855,2023-03-01
1957,18856,2023-02-11
1957,18857,2023-03-05
1957,18858,2023-03-12
1957,18859,2023-01-05
1957,18860,2023-03-10
1957,18861,2023-03-20
1957,18862,2023-03-09
1957,18863,2023-03-09
1957,18864,2023-03-09
1509,18865,2023-01-27
1509,18866,2023-02-28
1509,18867,2023-03-02
1509,18868,2023-01-10
1509,18869,2023-02-25
1509,18870,2023-01-17
1150,18871,2023-02-27
1150,18872,2023-02-17
1150,18873,2023-03-28
1150,18874,2023-01-31
1529,18875,2023-01-10
1529,18876,2023-01-12
1529,18877,2023-01-12
1529,18878,2023-02-28
1529,18879,2023-02-23
1529,18880,2023-01-06
1529,18881,2023-01-13
1529,18882,2023-01-21
1529,18883,2023-01-31
1529,18884,2023-03-02
1529,18885,2023-01-06
1529,18886,2023-02-19
1529,18887,2023-01-14
1529,18888,2023-01-04
1529,18889,2023-01-01
1529,18890,2023-01-15
1529,18891,2023-01-10
1529,18892,2023-01-03
1529,18893,2023-03-09
1529,18894,2023-03-09
1529,18895,2023-01-08
1013,18896,2023-01-15
1013,18897,2023-02-16
1013,18898,2023-03-23
1013,18899,2023-03-17
1013,18900,2023-02-08
1013,18901,2023-01-28
1013,18902,2023-02-26
1013,18903,2023-01-23
1013,18904,2023-03-31
1013,18905,2023-01-02
1013,18906,2023-02-19
1013,18907,2023-03-08
1013,18908,2023-03-01
1013,18909,2023-01-08
1013,18910,2023-02-05
1013,18911,2023-02-03
1013,18912,2023-03-11
1013,18913,2023-01-13
1013,18914,2023-03-26
1013,18915,2023-01-26
1013,18916,2023-01-26
1013,18917,2023-03-19
1013,18918,2023-02-27
1013,18919,2023-02-21
1013,18920,2023-02-03
1013,18921,2023-03-06
1181,18922,2023-02-28
1181,18923,2023-03-31
1181,18924,2023-03-18
1181,18925,2023-02-18
1181,18926,2023-01-31
1181,18927,2023-03-04
1181,18928,2023-01-28
1181,18929,2023-02-26
1380,18930,2023-03-31
1380,18931,2023-01-18
1380,18932,2023-02-23
1380,18933,2023-03-16
1380,18934,2023-01-13
1380,18935,2023-03-25
1380,18936,2023-01-20
1380,18937,2023-02-12
1380,18938,2023-01-22
1380,18939,2023-01-24
1380,18940,2023-02-25
1380,18941,2023-02-19
1380,18942,2023-02-20
1380,18943,2023-03-05
1380,18944,2023-03-17
1027,18945,2023-01-10
1027,18946,2023-01-14
1027,18947,2023-01-21
1027,18948,2023-01-21
1027,18949,2023-03-17
1027,18950,2023-01-28
1027,18951,2023-01-13
1027,18952,2023-01-11
1027,18953,2023-03-19
1027,18954,2023-03-09
1664,18955,2023-01-09
1664,18956,2023-02-18
1664,18957,2023-03-07
1664,18958,2023-03-24
1853,18959,2023-01-14
1853,18960,2023-01-13
1853,18961,2023-02-20
1853,18962,2023-01-08
1853,18963,2023-02-23
1853,18964,2023-03-19
1701,18965,2023-01-19
1725,18966,2023-01-14
1725,18967,2023-03-14
1725,18968,2023-01-01
1725,18969,2023-01-16
1725,18970,2023-02-07
1725,18971,2023-02-11
1725,18972,2023-02-17
1725,18973,2023-01-23
1725,18974,2023-03-01
1725,18975,2023-02-18
1725,18976,2023-03-10
1725,18977,2023-03-18
1725,18978,2023-01-07
1725,18979,2023-03-19
1296,18980,2023-02-25
1296,18981,2023-02-05
1296,18982,2023-01-12
1296,18983,2023-02-06
1296,18984,2023-01-01
1296,18985,2023-02-01
1296,18986,2023-01-29
1296,18987,2023-03-29
1296,18988,2023-01-18
1296,18989,2023-01-04
1296,18990,2023-02-19
1296,18991,2023-03-19
1296,18992,2023-03-17
1296,18993,2023-03-30
1296,18994,2023-01-22
1296,18995,2023-02-12
1296,18996,2023-02-19
1296,18997,2023-03-03
1296,18998,2023-01-31
1296,18999,2023-02-26
1296,19000,2023-01-17
1296,19001,2023-03-05
1296,19002,2023-02-23
1741,19003,2023-01-06
1741,19004,2023-01-23
1741,19005,2023-01-04
1741,19006,2023-02-06
1525,19007,2023-01-02
1109,19008,2023-02-13
1109,19009,2023-02-18
1109,19010,2023-01-08
1109,19011,2023-01-21
1109,19012,2023-01-03
1163,19013,2023-03-04
1163,19014,2023-02-10
1163,19015,2023-01-08
1163,19016,2023-03-06
1163,19017,2023-03-25
1163,19018,2023-03-04
1163,19019,2023-03-26
1163,19020,2023-02-02
1163,19021,2023-02-14
1163,19022,2023-01-23
1163,19023,2023-03-22
1163,19024,2023-03-30
1163,19025,2023-01-09
1163,19026,2023-01-29
1163,19027,2023-02-05
1163,19028,2023-02-20
1163,19029,2023-01-26
1163,19030,2023-02-10
1163,19031,2023-03-04
1974,19032,2023-01-20
1974,19033,2023-01-11
1974,19034,2023-01-03
1710,19035,2023-01-12
1710,19036,2023-02-22
1710,19037,2023-02-10
1710,19038,2023-01-10
1710,19039,2023-03-26
1710,19040,2023-03-26
1490,19041,2023-02-03
1490,19042,2023-02-08
1490,19043,2023-02-21
1490,19044,2023-03-05
1490,19045,2023-01-28
1490,19046,2023-01-10
1490,19047,2023-02-06
1490,19048,2023-02-26
1490,19049,2023-02-11
1490,19050,2023-02-07
1490,19051,2023-01-04
1490,19052,2023-02-14
1490,19053,2023-01-14
1490,19054,2023-01-10
1490,19055,2023-01-24
1490,19056,2023-01-18
1490,19057,2023-02-19
1490,19058,2023-01-10
1490,19059,2023-01-05
1490,19060,2023-01-20
1490,19061,2023-01-16
1490,19062,2023-01-10
1490,19063,2023-01-13
1490,19064,2023-01-24
1490,19065,2023-01-18
1490,19066,2023-03-11
1490,19067,2023-01-25
1490,19068,2023-03-07
1490,19069,2023-01-29
1490,19070,2023-03-15
1490,19071,2023-02-23
1362,19072,2023-02-03
1362,19073,2023-03-03
1362,19074,2023-02-18
1362,19075,2023-01-04
1362,19076,2023-01-27
1362,19077,2023-02-16
1362,19078,2023-01-31
1362,19079,2023-03-12
1868,19080,2023-02-04
1868,19081,2023-01-23
1868,19082,2023-01-10
1868,19083,2023-01-01
1099,19084,2023-02-27
1099,19085,2023-02-13
1099,19086,2023-02-28
1099,19087,2023-03-03
1099,19088,2023-03-06
1099,19089,2023-02-13
1099,19090,2023-03-24
1099,19091,2023-02-13
1099,19092,2023-01-24
1099,19093,2023-01-16
1099,19094,2023-02-09
1099,19095,2023-03-13
1099,19096,2023-02-07
1099,19097,2023-01-30
1099,19098,2023-01-30
1099,19099,2023-02-17
1099,19100,2023-03-22
1099,19101,2023-01-08
1099,19102,2023-01-06
1099,19103,2023-02-21
1099,19104,2023-02-13
1099,19105,2023-02-24
1099,19106,2023-03-05
1099,19107,2023-02-06
1099,19108,2023-03-20
1099,19109,2023-03-27
1099,19110,2023-01-11
1099,19111,2023-03-18
1099,19112,2023-01-02
1099,19113,2023-03-10
1099,19114,2023-01-05
1099,19115,2023-03-20
1099,19116,2023-03-27
1099,19117,2023-01-21
1575,19118,2023-01-19
1575,19119,2023-01-15
1575,19120,2023-01-08
1575,19121,2023-01-15
1575,19122,2023-02-09
1575,19123,2023-02-16
1575,19124,2023-02-07
1575,19125,2023-01-17
1575,19126,2023-02-09
1575,19127,2023-02-07
1575,19128,2023-01-30
1575,19129,2023-01-22
1575,19130,2023-02-13
1575,19131,2023-01-19
1575,19132,2023-01-31
1575,19133,2023-02-08
1575,19134,2023-02-12
1575,19135,2023-01-24
1575,19136,2023-02-14
1575,19137,2023-02-15
1575,19138,2023-02-13
1575,19139,2023-02-11
1575,19140,2023-01-20
1048,19141,2023-03-24
1048,19142,2023-01-10
1048,19143,2023-02-25
1239,19144,2023-01-12
1239,19145,2023-01-19
1239,19146,2023-01-25
1239,19147,2023-03-06
1239,19148,2023-02-16
1239,19149,2023-03-22
1239,19150,2023-02-21
1239,19151,2023-03-29
1239,19152,2023-03-18
1239,19153,2023-03-20
1239,19154,2023-02-14
1239,19155,2023-03-03
1239,19156,2023-01-19
1239,19157,2023-01-01
1239,19158,2023-01-01
1239,19159,2023-03-16
1239,19160,2023-03-02
1239,19161,2023-02-08
1239,19162,2023-02-12
1239,19163,2023-01-05
1239,19164,2023-03-24
1239,19165,2023-03-12
1504,19166,2023-03-21
1504,19167,2023-01-20
1504,19168,2023-02-18
1504,19169,2023-03-11
1504,19170,2023-02-24
1504,19171,2023-01-03
1683,19172,2023-02-04
1683,19173,2023-01-15
1683,19174,2023-02-10
1683,19175,2023-01-09
1683,19176,2023-02-22
1683,19177,2023-02-03
1683,19178,2023-02-13
1683,19179,2023-02-12
1683,19180,2023-01-12
1683,19181,2023-02-02
1683,19182,2023-03-15
1683,19183,2023-03-25
1683,19184,2023-01-26
1683,19185,2023-02-14
1683,19186,2023-03-29
1683,19187,2023-02-01
1683,19188,2023-03-18
1683,19189,2023-02-09
1683,19190,2023-02-06
1683,19191,2023-02-27
1683,19192,2023-01-30
1683,19193,2023-03-05
1683,19194,2023-03-10
1683,19195,2023-03-01
1683,19196,2023-02-21
1683,19197,2023-03-11
1683,19198,2023-01-24
1683,19199,2023-02-13
1683,19200,2023-01-07
1683,19201,2023-01-01
1683,19202,2023-03-21
1683,19203,2023-03-11
1683,19204,2023-02-24
1683,19205,2023-02-20
1683,19206,2023-02-18
1683,19207,2023-03-17
1683,19208,2023-02-24
1683,19209,2023-01-19
1683,19210,2023-03-08
1683,19211,2023-02-26
1683,19212,2023-03-03
1683,19213,2023-03-04
1683,19214,2023-01-13
1683,19215,2023-03-19
1683,19216,2023-01-31
1683,19217,2023-02-02
1683,19218,2023-02-15
1683,19219,2023-02-17
1683,19220,2023-03-10
1683,19221,2023-01-04
1683,19222,2023-03-05
1683,19223,2023-03-05
1683,19224,2023-03-26
1683,19225,2023-01-20
1683,19226,2023-01-05
1683,19227,2023-02-13
1683,19228,2023-03-17
1683,19229,2023-02-06
1273,19230,2023-01-08
1127,19231,2023-02-28
1127,19232,2023-01-23
1127,19233,2023-01-11
1127,19234,2023-02-04
1127,19235,2023-01-17
1127,19236,2023-03-24
1127,19237,2023-01-30
1127,19238,2023-02-05
1127,19239,2023-01-01
1127,19240,2023-03-21
1127,19241,2023-02-12
1755,19242,2023-03-31
1755,19243,2023-01-08
1042,19244,2023-03-17
1042,19245,2023-01-15
1042,19246,2023-02-05
1042,19247,2023-01-14
1042,19248,2023-01-14
1042,19249,2023-01-14
1042,19250,2023-01-14
1042,19251,2023-03-18
1042,19252,2023-01-07
1042,19253,2023-01-08
1042,19254,2023-03-05
1042,19255,2023-03-26
1192,19256,2023-01-01
1192,19257,2023-01-01
1192,19258,2023-01-30
1192,19259,2023-02-13
1791,19260,2023-02-26
1791,19261,2023-03-04
1791,19262,2023-01-23
1791,19263,2023-03-17
1791,19264,2023-02-23
1791,19265,2023-03-29
1791,19266,2023-02-06
1791,19267,2023-02-04
1791,19268,2023-01-04
1791,19269,2023-01-20
1791,19270,2023-03-10
1791,19271,2023-03-29
1791,19272,2023-02-23
1419,19273,2023-01-07
1561,19274,2023-01-19
1561,19275,2023-03-04
1101,19276,2023-03-03
1101,19277,2023-01-28
1101,19278,2023-03-06
1101,19279,2023-02-22
1101,19280,2023-02-23
1101,19281,2023-03-16
1101,19282,2023-03-09
1101,19283,2023-03-29
1101,19284,2023-03-13
1101,19285,2023-01-04
1101,19286,2023-02-17
1101,19287,2023-03-28
1101,19288,2023-02-16
1101,19289,2023-01-26
1101,19290,2023-02-15
1101,19291,2023-03-21
1101,19292,2023-02-21
1101,19293,2023-03-02
1101,19294,2023-01-14
1101,19295,2023-03-23
1101,19296,2023-03-01
1101,19297,2023-01-27
1101,19298,2023-01-16
1101,19299,2023-01-25
1101,19300,2023-03-10
1101,19301,2023-03-26
1101,19302,2023-01-03
1101,19303,2023-03-14
1101,19304,2023-03-24
1101,19305,2023-02-20
1101,19306,2023-03-08
1101,19307,2023-02-13
1101,19308,2023-03-07
1448,19309,2023-01-14
1448,19310,2023-01-28
1448,19311,2023-01-13
1448,19312,2023-02-01
1448,19313,2023-01-22
1448,19314,2023-01-29
1448,19315,2023-01-24
1408,19316,2023-01-23
1408,19317,2023-01-26
1473,19318,2023-02-17
1473,19319,2023-01-21
1473,19320,2023-01-08
1473,19321,2023-01-02
1488,19322,2023-01-12
1488,19323,2023-01-28
1778,19324,2023-01-13
1778,19325,2023-01-17
1536,19326,2023-01-15
1536,19327,2023-01-11
1536,19328,2023-03-02
1536,19329,2023-02-28
1536,19330,2023-01-18
1469,19331,2023-01-14
1469,19332,2023-01-14
1469,19333,2023-01-14
1469,19334,2023-01-10
1469,19335,2023-01-06
1469,19336,2023-01-21
1469,19337,2023-02-11
1469,19338,2023-01-07
1469,19339,2023-01-24
1469,19340,2023-01-28
1469,19341,2023-02-13
1469,19342,2023-02-23
1831,19343,2023-01-20
1831,19344,2023-01-24
1896,19345,2023-01-14
1896,19346,2023-02-11
1896,19347,2023-01-28
1896,19348,2023-02-16
1896,19349,2023-03-03
1896,19350,2023-03-18
1896,19351,2023-03-26
1686,19352,2023-01-09
1686,19353,2023-01-09
1686,19354,2023-02-20
1686,19355,2023-02-04
1686,19356,2023-02-20
1036,19357,2023-02-20
1036,19358,2023-01-07
1036,19359,2023-01-05
1521,19360,2023-01-14
1521,19361,2023-01-03
1521,19362,2023-01-01
1521,19363,2023-01-29
1548,19364,2023-01-10
1548,19365,2023-02-19
1548,19366,2023-01-10
1548,19367,2023-01-06
1432,19368,2023-02-11
1432,19369,2023-03-04
1432,19370,2023-01-20
1432,19371,2023-01-21
1432,19372,2023-01-30
1432,19373,2023-01-24
1432,19374,2023-02-20
1432,19375,2023-02-20
1432,19376,2023-02-10
1432,19377,2023-03-16
1432,19378,2023-03-02
1432,19379,2023-03-02
1432,19380,2023-03-06
1432,19381,2023-01-13
1432,19382,2023-03-25
1432,19383,2023-02-22
1432,19384,2023-03-31
1432,19385,2023-01-09
1432,19386,2023-02-14
1432,19387,2023-01-18
1432,19388,2023-01-23
1432,19389,2023-02-17
1432,19390,2023-02-06
1432,19391,2023-01-09
1432,19392,2023-03-15
1432,19393,2023-01-14
1432,19394,2023-01-11
1432,19395,2023-01-19
1432,19396,2023-03-13
1432,19397,2023-01-24
1432,19398,2023-01-25
1432,19399,2023-02-08
1432,19400,2023-03-25
1432,19401,2023-03-01
1432,19402,2023-02-03
1432,19403,2023-01-19
1432,19404,2023-01-16
1432,19405,2023-01-09
1432,19406,2023-01-01
1432,19407,2023-03-16
1432,19408,2023-03-04
1432,19409,2023-02-25
1432,19410,2023-03-07
1432,19411,2023-02-02
1432,19412,2023-02-16
1432,19413,2023-01-04
1432,19414,2023-03-04
1432,19415,2023-02-10
1432,19416,2023-02-16
1432,19417,2023-01-28
1432,19418,2023-03-10
1432,19419,2023-03-23
1432,19420,2023-02-23
1432,19421,2023-01-01
1432,19422,2023-01-01
1432,19423,2023-01-31
1432,19424,2023-03-09
1432,19425,2023-03-17
1432,19426,2023-03-19
1432,19427,2023-02-23
1432,19428,2023-01-19
1864,19429,2023-01-26
1111,19430,2023-02-05
1111,19431,2023-02-06
1111,19432,2023-01-07
1654,19433,2023-02-27
1654,19434,2023-02-21
1654,19435,2023-03-20
1654,19436,2023-01-10
1654,19437,2023-01-25
1654,19438,2023-03-28
1654,19439,2023-01-05
1654,19440,2023-02-10
1654,19441,2023-03-15
1654,19442,2023-01-31
1187,19443,2023-02-19
1187,19444,2023-01-12
1649,19445,2023-01-27
1244,19446,2023-01-12
1244,19447,2023-01-15
1244,19448,2023-02-11
1244,19449,2023-02-11
1244,19450,2023-01-01
1244,19451,2023-02-04
1244,19452,2023-02-04
1094,19453,2023-03-18
1094,19454,2023-01-19
1094,19455,2023-03-25
1094,19456,2023-02-01
1094,19457,2023-02-24
1353,19458,2023-01-20
1353,19459,2023-01-17
1353,19460,2023-03-28
1353,19461,2023-01-23
1491,19462,2023-03-21
1491,19463,2023-01-20
1491,19464,2023-01-07
1491,19465,2023-03-19
1804,19466,2023-02-05
1804,19467,2023-01-14
1804,19468,2023-01-09
1804,19469,2023-02-03
1804,19470,2023-01-25
1804,19471,2023-02-21
1804,19472,2023-01-03
1804,19473,2023-01-13
1804,19474,2023-02-01
1804,19475,2023-01-04
1804,19476,2023-03-18
1804,19477,2023-01-30
1804,19478,2023-01-30
1804,19479,2023-02-06
1804,19480,2023-02-17
1804,19481,2023-01-10
1804,19482,2023-01-18
1804,19483,2023-01-14
1804,19484,2023-01-09
1804,19485,2023-02-16
1804,19486,2023-01-08
1804,19487,2023-01-01
1804,19488,2023-02-03
1804,19489,2023-01-19
1804,19490,2023-01-15
1804,19491,2023-01-09
1804,19492,2023-01-08
1804,19493,2023-01-05
1804,19494,2023-01-28
1804,19495,2023-01-31
1804,19496,2023-01-29
1804,19497,2023-01-17
1045,19498,2023-02-13
1045,19499,2023-01-27
1045,19500,2023-02-11
1045,19501,2023-02-11
1045,19502,2023-03-18
1045,19503,2023-02-04
1045,19504,2023-01-05
1045,19505,2023-01-05
1045,19506,2023-01-17
1045,19507,2023-03-19
1870,19508,2023-02-20
1870,19509,2023-03-02
1870,19510,2023-01-16
1870,19511,2023-03-13
1870,19512,2023-02-07
1870,19513,2023-01-14
1870,19514,2023-03-25
1870,19515,2023-03-30
1870,19516,2023-01-29
1870,19517,2023-02-25
1870,19518,2023-01-03
1870,19519,2023-03-21
1870,19520,2023-03-08
1870,19521,2023-03-26
1671,19522,2023-01-18
1671,19523,2023-01-03
1671,19524,2023-01-17
1085,19525,2023-01-30
1108,19526,2023-01-22
1108,19527,2023-01-22
1108,19528,2023-03-05
1108,19529,2023-02-12
1108,19530,2023-01-06
1108,19531,2023-02-22
1108,19532,2023-03-25
1108,19533,2023-02-11
1108,19534,2023-02-12
1108,19535,2023-01-22
1108,19536,2023-01-29
1514,19537,2023-02-05
1514,19538,2023-02-08
1514,19539,2023-01-23
1514,19540,2023-03-27
1514,19541,2023-02-16
1514,19542,2023-02-01
1514,19543,2023-01-04
1514,19544,2023-03-12
1514,19545,2023-03-01
1514,19546,2023-02-15
1514,19547,2023-02-11
1514,19548,2023-03-02
1514,19549,2023-03-01
1514,19550,2023-01-27
1514,19551,2023-03-07
1514,19552,2023-03-08
1514,19553,2023-03-10
1514,19554,2023-01-12
1514,19555,2023-02-02
1551,19556,2023-02-25
1551,19557,2023-01-09
1551,19558,2023-01-15
1551,19559,2023-01-14
1551,19560,2023-02-24
1551,19561,2023-02-22
1551,19562,2023-02-03
1551,19563,2023-02-11
1551,19564,2023-03-14
1551,19565,2023-01-23
1551,19566,2023-01-23
1551,19567,2023-02-10
1551,19568,2023-03-16
1551,19569,2023-03-28
1551,19570,2023-03-25
1551,19571,2023-03-03
1551,19572,2023-03-13
1551,19573,2023-02-09
1551,19574,2023-03-31
1551,19575,2023-02-11
1551,19576,2023-02-19
1551,19577,2023-01-30
1551,19578,2023-01-20
1551,19579,2023-01-20
1551,19580,2023-03-22
1551,19581,2023-01-22
1551,19582,2023-01-14
1551,19583,2023-01-11
1551,19584,2023-02-18
1551,19585,2023-01-22
1551,19586,2023-01-07
1551,19587,2023-01-07
1551,19588,2023-02-19
1551,19589,2023-02-03
1551,19590,2023-02-03
1551,19591,2023-02-03
1551,19592,2023-02-25
1551,19593,2023-01-29
1551,19594,2023-01-21
1551,19595,2023-03-03
1551,19596,2023-01-26
1551,19597,2023-03-12
1551,19598,2023-03-08
1551,19599,2023-03-19
1815,19600,2023-01-28
1848,19601,2023-01-08
1848,19602,2023-01-04
1848,19603,2023-01-08
1235,19604,2023-01-08
1235,19605,2023-03-31
1235,19606,2023-01-20
1235,19607,2023-02-02
1235,19608,2023-03-13
1235,19609,2023-01-08
1235,19610,2023-03-11
1235,19611,2023-01-17
1705,19612,2023-01-22
1705,19613,2023-01-19
1638,19614,2023-01-23
1638,19615,2023-01-01
1795,19616,2023-02-20
1795,19617,2023-01-04
1795,19618,2023-03-16
1795,19619,2023-01-31
1795,19620,2023-03-12
1795,19621,2023-01-05
1795,19622,2023-01-05
1795,19623,2023-01-08
1562,19624,2023-03-01
1562,19625,2023-01-01
1562,19626,2023-01-07
1648,19627,2023-01-20
1648,19628,2023-01-01
1426,19629,2023-01-06
1336,19630,2023-02-28
1336,19631,2023-01-25
1336,19632,2023-02-17
1336,19633,2023-03-19
1112,19634,2023-02-19
1112,19635,2023-01-15
1112,19636,2023-02-03
1112,19637,2023-03-31
1112,19638,2023-01-20
1112,19639,2023-02-01
1112,19640,2023-02-01
1112,19641,2023-01-28
1112,19642,2023-02-16
1112,19643,2023-01-29
1259,19644,2023-02-27
1259,19645,2023-02-12
1259,19646,2023-02-08
1259,19647,2023-01-05
1259,19648,2023-01-21
1259,19649,2023-01-24
1259,19650,2023-01-23
1259,19651,2023-01-11
1259,19652,2023-01-26
1259,19653,2023-02-21
1259,19654,2023-03-08
1259,19655,2023-02-15
1259,19656,2023-01-05
1259,19657,2023-01-28
1259,19658,2023-01-22
1259,19659,2023-02-15
1259,19660,2023-01-07
1259,19661,2023-01-03
1259,19662,2023-01-26
1259,19663,2023-01-26
1259,19664,2023-01-05
1259,19665,2023-01-29
1259,19666,2023-03-10
1259,19667,2023-02-23
1259,19668,2023-01-08
1722,19669,2023-02-03
1722,19670,2023-02-23
1722,19671,2023-02-27
1722,19672,2023-02-08
1722,19673,2023-01-04
1722,19674,2023-01-09
1722,19675,2023-01-30
1722,19676,2023-01-06
1722,19677,2023-01-11
1722,19678,2023-02-26
1722,19679,2023-01-16
1722,19680,2023-01-19
